id,set_name,number,rarity,character,title,popularity,popularity_factor,raw_value_yuan,balance_factor,value_yuan
3245,NS-02,107,R,Hanayo Koizumi,Love Live!,common,1.02,0.01,1.973757738987,0.02
3246,NS-02,108,R,Nico Yazawa,Love Live!,common,1.00,0.01,1.973757738987,0.02
3247,NS-02,109,R,Chika Takami,Love Live!,common,1.02,0.01,1.973757738987,0.02
3248,NS-02,110,R,Riko Sakurauchi,Love Live!,common,1.05,0.01,1.973757738987,0.02
3249,NS-02,111,R,Kanan Matsuura,Love Live!,common,1.04,0.01,1.973757738987,0.02
3250,NS-02,112,R,Dia Kurosawa,Love Live!,common,1.03,0.01,1.973757738987,0.02
3251,NS-02,113,R,You Watanabe,Love Live!,common,1.00,0.01,1.973757738987,0.02
3252,NS-02,114,R,Yoshiko Tsushima,Love Live!,common,1.03,0.01,1.973757738987,0.02
3253,NS-02,115,R,Hanamaru Kunikida,Love Live!,common,1.05,0.01,1.973757738987,0.02
3254,NS-02,116,R,Mari Ohara,Love Live!,common,1.01,0.01,1.973757738987,0.02
3255,NS-02,117,R,Ruby Kurosawa,Love Live!,common,1.02,0.01,1.973757738987,0.02
3256,NS-02,118,R,Ayumu Uehara,Love Live!,common,1.00,0.01,1.973757738987,0.02
3257,NS-02,119,R,Kasumi Nakasu,Love Live!,common,1.01,0.01,1.973757738987,0.02
3258,NS-02,120,R,Shizuku Osaka,Love Live!,common,1.00,0.01,1.973757738987,0.02
3259,NS-02,121,R,Karin Asaka,Love Live!,common,1.04,0.01,1.973757738987,0.02
3260,NS-02,122,R,Ai Miyashita,Love Live!,common,1.02,0.01,1.973757738987,0.02
3261,NS-02,123,R,Kanata Konoe,Love Live!,common,1.00,0.01,1.973757738987,0.02
3262,NS-02,124,R,Emma Verde,Love Live!,common,1.05,0.01,1.973757738987,0.02
3263,NS-02,125,R,Setsuna Yuuki,Love Live!,common,1.04,0.01,1.973757738987,0.02
3264,NS-02,126,R,Rina Tennouji,Love Live!,common,1.00,0.01,1.973757738987,0.02
3265,NS-03,001,SSR,Zero Two,Darling in the Franxx,epic,2.47,6.18,1.548799142926,9.57
3266,NS-03,002,SSR,Kaori Miyazono,Your Lie in April,common,1.02,2.55,1.548799142926,3.95
3267,NS-03,003,SSR,Shiro,No Game No Life,rare,1.27,3.18,1.548799142926,4.93
3268,NS-03,004,SSR,Amiya,Arknights,common,1.04,2.60,1.548799142926,4.03
3269,NS-03,005,SSR,Keqing,Genshin Impact,common,1.05,2.63,1.548799142926,4.07
3270,NS-03,006,SSR,Alice Zuberg,Sword Art Online,rare,1.20,3.00,1.548799142926,4.65
3271,NS-03,007,SSR,Kaguya Shinomiya,Kaguya-sama: Love is War,epic,2.35,5.88,1.548799142926,9.11
3272,NS-03,008,SSR,Akemi Homura,Puella Magi Madoka Magica,common,1.02,2.55,1.548799142926,3.95
3273,NS-03,009,SSR,Asuna Yuuki,Sword Art Online,legendary,5.32,13.30,1.548799142926,20.60
3274,NS-03,010,SSR,Rin Tohsaka,Fate Series,common,1.01,2.53,1.548799142926,3.92
3275,NS-03,011,SSR,Sakura Matou,Fate Series,common,1.02,2.55,1.548799142926,3.95
3276,NS-03,012,SSR,Violet Evergarden,Violet Evergarden,common,1.05,2.63,1.548799142926,4.07
3277,NS-03,013,SSR,Kanna Kamui,Miss Kobayashi's Dragon Maid,epic,2.34,5.85,1.548799142926,9.06
3278,NS-03,014,SSR,Ranko Kanzaki,The Idolm@ster,common,1.03,2.58,1.548799142926,4.00
3279,NS-03,015,SSR,Umaru Doma,Himouto! Umaru-chan,common,1.04,2.60,1.548799142926,4.03
3280,NS-03,016,SSR,Eris Boreas Greyrat,Mushoku Tensei: Jobless Reincarnation,rare,1.29,3.23,1.548799142926,5.00
3281,NS-03,017,SSR,Platelet,Cells at Work!,common,1.04,2.60,1.548799142926,4.03
3282,NS-03,018,SSR,Chiyo Sakura,Monthly Girl's Nozaki-kun,common,1.04,2.60,1.548799142926,4.03
3283,NS-03,019,SR,2B,NieR: Automata,epic,2.10,0.21,1.548799142926,0.33
3284,NS-03,020,SR,Altair,Re:CREATORS,common,1.01,0.10,1.548799142926,0.15
3285,NS-03,021,SR,Mikuru Asahina,The Melancholy of Haruhi Suzumiya,common,1.03,0.10,1.548799142926,0.15
3286,NS-03,022,SR,Eve,Gundam Build Divers Re:Rise,common,1.05,0.11,1.548799142926,0.17
3287,NS-03,023,SR,Fumino Furuhashi,We Never Learn!: Bokuben,common,1.01,0.10,1.548799142926,0.15
3288,NS-03,024,SR,Shinobu Kochou,Demon Slayer (Kimetsu no Yaiba),epic,2.38,0.24,1.548799142926,0.37
3289,NS-03,025,SR,Ginko Sora,The Ryuo's Work is Never Done,common,1.02,0.10,1.548799142926,0.15
3290,NS-03,026,SR,Lillie,Pokemon,common,1.05,0.11,1.548799142926,0.17
3291,NS-03,027,SR,Ristarte,The Hero is Overpowered but Overly Cautious,epic,1.84,0.18,1.548799142926,0.28
3292,NS-03,028,SR,Kanao Tsuyuri,Demon Slayer (Kimetsu no Yaiba),epic,2.16,0.22,1.548799142926,0.34
3293,NS-03,029,SR,Lyria,Granblue Fantasy,common,1.03,0.10,1.548799142926,0.15
3294,NS-03,030,SR,Meidri,Interspecies Reviewers,common,1.04,0.10,1.548799142926,0.15
3295,NS-03,031,SR,Abigail Williams,Fate Series,common,1.05,0.11,1.548799142926,0.17
3296,NS-03,032,SR,Mashu Kyrielight,Fate Series,common,1.00,0.10,1.548799142926,0.15
3297,NS-03,033,SR,Jeanne d'Arc,Fate Series,common,1.00,0.10,1.548799142926,0.15
3298,NS-03,034,SR,Medusa,Fate Series,common,1.00,0.10,1.548799142926,0.15
3299,NS-03,035,SR,Meiko Honma,The Flower We Saw That Day,common,1.00,0.10,1.548799142926,0.15
3300,NS-03,036,SR,Rosa,Pokemon,common,1.01,0.10,1.548799142926,0.15
3301,NS-03,037,SR,Shouko Makinohara,Rascal Does Not Dream Of Bunny Girl Senpai,common,1.00,0.10,1.548799142926,0.15
3302,NS-03,038,SR,Nyaruko,Nyaruko: Crawling with Love!,common,1.00,0.10,1.548799142926,0.15
3303,NS-03,039,SR,Yui Hirasawa,K-On!,common,1.00,0.10,1.548799142926,0.15
3304,NS-03,040,SR,Konata Izumi,Lucky☆Star,common,1.01,0.10,1.548799142926,0.15
3305,NS-03,041,SR,Rachel Gardner,Angels of Death,common,1.05,0.11,1.548799142926,0.17
3306,NS-03,042,SR,Aoi Yamada,Working!!,common,1.02,0.10,1.548799142926,0.15
3307,NS-03,043,SR,Erio Touwa,Ground Control to Psychoelectric Girl,common,1.03,0.10,1.548799142926,0.15
3308,NS-03,044,SR,Yukino Yukinoshita,My Youth Romantic Comedy Is Wrong As I Expected,common,1.05,0.11,1.548799142926,0.17
3309,NS-03,045,SR,Iroha Isshiki,My Youth Romantic Comedy Is Wrong As I Expected,common,1.05,0.11,1.548799142926,0.17
3310,NS-03,046,SR,Youmu Konpaku,Touhou Project,common,1.00,0.10,1.548799142926,0.15
3311,NS-03,047,SR,Marisa Kirisame,Touhou Project,common,1.04,0.10,1.548799142926,0.15
3312,NS-03,048,SR,Tae Yamada,Zombieland Saga,common,1.01,0.10,1.548799142926,0.15
3313,NS-03,049,SR,Sakura Minamoto,Zombieland Saga,common,1.02,0.10,1.548799142926,0.15
3314,NS-03,050,SR,Saki Nikaidou,Zombieland Saga,common,1.05,0.11,1.548799142926,0.17
3315,NS-03,051,SR,Ai Mizuno,Zombieland Saga,common,1.01,0.10,1.548799142926,0.15
3316,NS-03,052,SR,Junko Konno,Zombieland Saga,common,1.00,0.10,1.548799142926,0.15
3317,NS-03,053,SR,Yuugiri,Zombieland Saga,common,1.02,0.10,1.548799142926,0.15
3318,NS-03,054,SR,Lily Hoshikawa,Zombieland Saga,common,1.01,0.10,1.548799142926,0.15
3319,NS-03,055,R,D.Va,Overwatch,common,1.01,0.01,1.548799142926,0.02
3320,NS-03,056,R,Sakuya Izayoi,Touhou Project,common,1.03,0.01,1.548799142926,0.02
3321,NS-03,057,R,Alice Margatroid,Touhou Project,common,1.05,0.01,1.548799142926,0.02
3322,NS-03,058,R,Aqua,God's Blessing on this Wonderful World! (KonoSuba),epic,2.21,0.02,1.548799142926,0.03
3323,NS-03,059,R,Kuroko Shirai,A Certain Magical Index (Toaru Kagaku no Railgun),common,1.01,0.01,1.548799142926,0.02
3324,NS-03,060,R,Tamako Kitashirakawa,Tamako Market,common,1.04,0.01,1.548799142926,0.02
3325,NS-03,061,R,Beatrice,Re:Zero,epic,1.96,0.02,1.548799142926,0.03
3326,NS-03,062,R,Taiga Aisaka,Toradora,common,1.05,0.01,1.548799142926,0.02
3327,NS-03,063,R,Kirino Kousaka,OreImo,common,1.04,0.01,1.548799142926,0.02
3328,NS-03,064,R,Megumi Kato,Saekano: How to Raise a Boring Girlfriend,common,1.04,0.01,1.548799142926,0.02
3329,NS-03,065,R,Mei Misaki,Another,common,1.01,0.01,1.548799142926,0.02
3330,NS-03,066,R,Raphtalia,The Rising of the Shield Hero,epic,2.32,0.02,1.548799142926,0.03
3331,NS-03,067,R,Mikasa Ackerman,Attack on Titan,epic,2.17,0.02,1.548799142926,0.03
3332,NS-03,068,R,Rikka Takanashi,"Love, Chunibyo & Other Delusions!",common,1.04,0.01,1.548799142926,0.02
3333,NS-03,069,R,Inori Yuzuriha,Guilty Crown,common,1.02,0.01,1.548799142926,0.02
3334,NS-03,070,R,Illyasviel von Einzbern,Fate Series,common,1.05,0.01,1.548799142926,0.02
3335,NS-03,071,R,Yui Yuigahama,My Youth Romantic Comedy Is Wrong As I Expected,common,1.04,0.01,1.548799142926,0.02
3336,NS-03,072,R,Mashiro Shiina,The Pet Girl of Sakurasou,common,1.02,0.01,1.548799142926,0.02
3337,NS-04,001,SSR,Melusine,Fate Series,common,1.02,2.55,1.898358938387,4.84
3338,NS-04,002,SSR,Reze,Chainsaw Man,epic,2.44,6.10,1.898358938387,11.58
3339,NS-04,003,SSR,Kugisaki Nobara,Jujutsu Kaisen,epic,2.41,6.03,1.898358938387,11.45
3340,NS-04,004,SSR,Mamako Oosuki,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,common,1.01,2.53,1.898358938387,4.80
3341,NS-04,005,SSR,Special Week,Uma Musume Pretty Derby,common,1.05,2.63,1.898358938387,4.99
3342,NS-04,006,SSR,Tohru,Miss Kobayashi's Dragon Maid,epic,1.80,4.50,1.898358938387,8.54
3343,NS-04,007,SSR,Jean,Genshin Impact,common,1.02,2.55,1.898358938387,4.84
3344,NS-04,008,SSR,Barbara,Genshin Impact,common,1.05,2.63,1.898358938387,4.99
3345,NS-04,009,SSR,Sakura Minamoto,Zombieland Saga,common,1.02,2.55,1.898358938387,4.84
3346,NS-04,010,SSR,Neptune,Hyperdimension Neptunia,common,1.04,2.60,1.898358938387,4.94
3347,NS-04,011,SSR,Eyjafjalla,Arknights,common,1.02,2.55,1.898358938387,4.84
3348,NS-04,012,SSR,Saren Sasaki,Princess Connect Re:Dive,common,1.05,2.63,1.898358938387,4.99
3349,NS-04,013,SSR,Hestia,Is It Wrong to Try to Pick Up Girls in a Dungeon?,common,1.03,2.58,1.898358938387,4.90
3350,NS-04,014,SSR,Shiraori,"So I'm a Spider, So What?",common,1.04,2.60,1.898358938387,4.94
3351,NS-04,015,SSR,Cheshire,Azur Lane,common,1.05,2.63,1.898358938387,4.99
3352,NS-04,016,SSR,Leticia Draculea,"Problem Children Are Coming from Another World, Aren't They?",common,1.00,2.50,1.898358938387,4.75
3353,NS-04,017,SSR,Nagisa Furukawa,Clannad,common,1.04,2.60,1.898358938387,4.94
3354,NS-04,018,SSR,Hifumi Takimoto,New Game!,common,1.03,2.58,1.898358938387,4.90
3355,NS-04,019,SR,Kyou Fujibayashi,Clannad,common,1.05,0.11,1.898358938387,0.21
3356,NS-04,020,SR,Ryou Fujibayashi,Clannad,common,1.05,0.11,1.898358938387,0.21
3357,NS-04,021,SR,Ryuu Lion,Is It Wrong to Try to Pick Up Girls in a Dungeon?,common,1.01,0.10,1.898358938387,0.19
3358,NS-04,022,SR,Yuri Nakamura,Angel Beats!,common,1.03,0.10,1.898358938387,0.19
3359,NS-04,023,SR,Yui,Angel Beats!,common,1.01,0.10,1.898358938387,0.19
3360,NS-04,024,SR,Eri Shiina,Angel Beats!,common,1.00,0.10,1.898358938387,0.19
3361,NS-04,025,SR,Alice Shimada,Girls Und Panzer,common,1.00,0.10,1.898358938387,0.19
3362,NS-04,026,SR,Mika,Girls Und Panzer,common,1.04,0.10,1.898358938387,0.19
3363,NS-04,027,SR,Darjeeling,Girls Und Panzer,common,1.05,0.11,1.898358938387,0.21
3364,NS-04,028,SR,Mahiru Shiina,The Angel Next Door Spoils Me Rotten,common,1.03,0.10,1.898358938387,0.19
3365,NS-04,029,SR,Yuki Takeya,School-Live!,common,1.02,0.10,1.898358938387,0.19
3366,NS-04,030,SR,Yuuri Wakasa,School-Live!,common,1.04,0.10,1.898358938387,0.19
3367,NS-04,031,SR,Karen Aijou,Revue Starlight,common,1.02,0.10,1.898358938387,0.19
3368,NS-04,032,SR,Hikari Kagura,Revue Starlight,common,1.01,0.10,1.898358938387,0.19
3369,NS-04,033,SR,Sen Yarizui,Ben-To,common,1.03,0.10,1.898358938387,0.19
3370,NS-04,034,SR,Katarina Claes,My Next Life as A Villainness,common,1.01,0.10,1.898358938387,0.19
3371,NS-04,035,SR,Valac Clara,Welcome to Demon School! Iruma-kun,common,1.04,0.10,1.898358938387,0.19
3372,NS-04,036,SR,Cocoa Hoto,Is the Order a Rabbit?,common,1.00,0.10,1.898358938387,0.19
3373,NS-04,037,SR,Junko Konno,Zombieland Saga,common,1.02,0.10,1.898358938387,0.19
3374,NS-04,038,SR,Ai Mizuno,Zombieland Saga,common,1.03,0.10,1.898358938387,0.19
3375,NS-04,039,SR,Saki Nikaidou,Zombieland Saga,common,1.05,0.11,1.898358938387,0.21
3376,NS-04,040,SR,Noire,Hyperdimension Neptunia,common,1.03,0.10,1.898358938387,0.19
3377,NS-04,041,SR,Vert,Hyperdimension Neptunia,common,1.01,0.10,1.898358938387,0.19
3378,NS-04,042,SR,Blanc,Hyperdimension Neptunia,common,1.05,0.11,1.898358938387,0.21
3379,NS-04,043,SR,Aria H Kanzaki,Aria the Scarlet Ammo,common,1.02,0.10,1.898358938387,0.19
3380,NS-04,044,SR,Nian,Arknights,common,1.05,0.11,1.898358938387,0.21
3381,NS-04,045,SR,Dusk,Arknights,common,1.03,0.10,1.898358938387,0.19
3382,NS-04,046,SR,Kamisato Ayaka,Genshin Impact,common,1.01,0.10,1.898358938387,0.19
3383,NS-04,047,SR,Yoimiya,Genshin Impact,common,1.04,0.10,1.898358938387,0.19
3384,NS-04,048,SR,Kokomi Sangonomiya,Genshin Impact,common,1.02,0.10,1.898358938387,0.19
3385,NS-04,049,SR,Siesta,The Detective is Already Dead,common,1.00,0.10,1.898358938387,0.19
3386,NS-04,050,SR,Akame,Akame Ga Kill!,rare,1.30,0.13,1.898358938387,0.25
3387,NS-04,051,SR,Kurome,Akame Ga Kill!,rare,1.45,0.14,1.898358938387,0.27
3388,NS-04,052,SR,Teresa Wagner,Tada Never Falls in Love,common,1.02,0.10,1.898358938387,0.19
3389,NS-04,053,SR,Miko Iino,Kaguya-sama: Love is War,epic,1.86,0.19,1.898358938387,0.36
3390,NS-04,054,SR,Yuudachi,Kantai Collection,common,1.01,0.10,1.898358938387,0.19
3391,NS-04,055,R,Morgan le Fay,Fate Series,common,1.05,0.01,1.898358938387,0.02
3392,NS-04,056,R,Artoria Avalon,Fate Series,common,1.04,0.01,1.898358938387,0.02
3393,NS-04,057,R,Shuna,That Time I Got Reincarnated as a Slime,epic,2.02,0.02,1.898358938387,0.04
3394,NS-04,058,R,Shiki Ichinose,The Idolm@ster,common,1.04,0.01,1.898358938387,0.02
3395,NS-04,059,R,Shihoru,Grimgar: Ashes and Illusions,common,1.02,0.01,1.898358938387,0.02
3396,NS-04,060,R,Yume Minami,SSSS.DYNAZENON,common,1.04,0.01,1.898358938387,0.02
3397,NS-04,061,R,Laffinty Fin E Ld Si,Lagrange: The Flower of Rin-ne,common,1.02,0.01,1.898358938387,0.02
3398,NS-04,062,R,Shirayuki Himeji,Liar Liar,common,1.00,0.01,1.898358938387,0.02
3399,NS-04,063,R,Albedo,Overlord,common,1.04,0.01,1.898358938387,0.02
3400,NS-04,064,R,Ryuuko Matoi,Kill la Kill,epic,2.21,0.02,1.898358938387,0.04
3401,NS-04,065,R,Satsuki Kiryuuin,Kill la Kill,epic,2.00,0.02,1.898358938387,0.04
3402,NS-04,066,R,Princess Charlotte,Princess Principal,common,1.05,0.01,1.898358938387,0.02
3403,NS-04,067,R,Mayano Top Gun,Uma Musume Pretty Derby,common,1.00,0.01,1.898358938387,0.02
3404,NS-04,068,R,Haru Urara,Uma Musume Pretty Derby,common,1.02,0.01,1.898358938387,0.02
3405,NS-04,069,R,Daiwa Scarlet,Uma Musume Pretty Derby,common,1.00,0.01,1.898358938387,0.02
3406,NS-04,070,R,Suomi,Girls' Frontline,common,1.00,0.01,1.898358938387,0.02
3407,NS-04,071,R,UMP45,Girls' Frontline,common,1.04,0.01,1.898358938387,0.02
3408,NS-04,072,R,9A-91,Girls' Frontline,common,1.01,0.01,1.898358938387,0.02
3409,NS-05,001,SSR,Kizuna AI,VTuber,common,1.03,2.58,2.230049221805,5.75
3410,NS-05,002,SSR,Keke Tang,Love Live!,common,1.02,2.55,2.230049221805,5.69
3411,NS-05,003,SSR,Kanon Shibuya,Love Live!,common,1.04,2.60,2.230049221805,5.80
3412,NS-05,004,SSR,Mafuyu Kirisu,We Never Learn!: Bokuben,common,1.00,2.50,2.230049221805,5.58
3413,NS-05,005,SSR,Kurumi Tokisaki,Date A Live,common,1.01,2.53,2.230049221805,5.64
3414,NS-05,006,SSR,Yuri Nakamura,Angel Beats!,common,1.04,2.60,2.230049221805,5.80
3415,NS-05,007,SSR,Kazusa Touma,White Album 2,common,1.03,2.58,2.230049221805,5.75
3416,NS-05,008,SSR,Iroha Tamaki,Puella Magi Madoka Magica,common,1.02,2.55,2.230049221805,5.69
3417,NS-05,009,SSR,Elaina,The Journey of Elaina,common,1.03,2.58,2.230049221805,5.75
3418,NS-05,010,SSR,MK23,Girls' Frontline,common,1.05,2.63,2.230049221805,5.87
3419,NS-05,011,SSR,Kyouka Hikawa,Princess Connect Re:Dive,common,1.01,2.53,2.230049221805,5.64
3420,NS-05,012,SSR,Klee,Genshin Impact,common,1.04,2.60,2.230049221805,5.80
3421,NS-05,013,SSR,Qiqi,Genshin Impact,common,1.03,2.58,2.230049221805,5.75
3422,NS-05,014,SSR,Baobhan Sith,Fate Series,common,1.05,2.63,2.230049221805,5.87
3423,NS-05,015,SSR,Silence Suzuka,Uma Musume Pretty Derby,common,1.02,2.55,2.230049221805,5.69
3424,NS-05,016,SSR,Rinko Shirokane,BanG Dream!,common,1.00,2.50,2.230049221805,5.58
3425,NS-05,017,SSR,Ako Udagawa,BanG Dream!,common,1.05,2.63,2.230049221805,5.87
3426,NS-05,018,SSR,Reisalin Stout,Atelier Series,common,1.05,2.63,2.230049221805,5.87
3427,NS-05,019,SR,Reimu Hakurei,Touhou Project,common,1.00,0.10,2.230049221805,0.22
3428,NS-05,020,SR,Flandre Scarlet,Touhou Project,common,1.01,0.10,2.230049221805,0.22
3429,NS-05,021,SR,Sanae Kochiya,Touhou Project,common,1.05,0.11,2.230049221805,0.25
3430,NS-05,022,SR,Chiyomi Anzai,Girls Und Panzer,common,1.01,0.10,2.230049221805,0.22
3431,NS-05,023,SR,Darjeeling,Girls Und Panzer,common,1.02,0.10,2.230049221805,0.22
3432,NS-05,024,SR,Hana Isuzu,Girls Und Panzer,common,1.05,0.11,2.230049221805,0.25
3433,NS-05,025,SR,Tomoyo Daidouji,Cardcaptor Sakura,common,1.03,0.10,2.230049221805,0.22
3434,NS-05,026,SR,Destiny,Takt Op. Destiny,common,1.01,0.10,2.230049221805,0.22
3435,NS-05,027,SR,Ginko Sora,The Ryuo's Work is Never Done,common,1.02,0.10,2.230049221805,0.22
3436,NS-05,028,SR,Mikuru Asahina,The Melancholy of Haruhi Suzumiya,common,1.01,0.10,2.230049221805,0.22
3437,NS-05,029,SR,Mayaka Ibara,Hyouka,common,1.03,0.10,2.230049221805,0.22
3438,NS-05,030,SR,Albedo,Overlord,common,1.03,0.10,2.230049221805,0.22
3439,NS-05,031,SR,Platelet,Cells at Work!,common,1.00,0.10,2.230049221805,0.22
3440,NS-05,032,SR,Hitagi Senjougahara,Monogatari Series,common,1.01,0.10,2.230049221805,0.22
3441,NS-05,033,SR,Kasumi Nakasu,Love Live!,common,1.04,0.10,2.230049221805,0.22
3442,NS-05,034,SR,Chisato Arashi,Love Live!,common,1.02,0.10,2.230049221805,0.22
3443,NS-05,035,SR,Sumire Heanna,Love Live!,common,1.02,0.10,2.230049221805,0.22
3444,NS-05,036,SR,Ren Hazuki,Love Live!,common,1.00,0.10,2.230049221805,0.22
3445,NS-05,037,SR,Angelina,Arknights,common,1.02,0.10,2.230049221805,0.22
3446,NS-05,038,SR,Skadi,Arknights,common,1.04,0.10,2.230049221805,0.22
3447,NS-05,039,SR,Pallas,Arknights,common,1.04,0.10,2.230049221805,0.22
3448,NS-05,040,SR,Tomoe Gozen,Fate Series,common,1.02,0.10,2.230049221805,0.22
3449,NS-05,041,SR,Z23,Azur Lane,common,1.02,0.10,2.230049221805,0.22
3450,NS-05,042,SR,Meisho Doto,Uma Musume Pretty Derby,common,1.04,0.10,2.230049221805,0.22
3451,NS-05,043,SR,Mayuri,Date A Live,common,1.03,0.10,2.230049221805,0.22
3452,NS-05,044,SR,Rio Sonogami,Date A Live,common,1.03,0.10,2.230049221805,0.22
3453,NS-05,045,SR,Maria Arusu,Date A Live,common,1.05,0.11,2.230049221805,0.25
3454,NS-05,046,SR,Kujou Sara,Genshin Impact,common,1.03,0.10,2.230049221805,0.22
3455,NS-05,047,SR,Eruruu,Utawarerumono,common,1.05,0.11,2.230049221805,0.25
3456,NS-05,048,SR,Alice Zuberg,Sword Art Online,rare,1.38,0.14,2.230049221805,0.31
3457,NS-05,049,SR,Ai Ohto,Wonder Egg Priority,common,1.03,0.10,2.230049221805,0.22
3458,NS-05,050,SR,Takao,D-Frag!,common,1.01,0.10,2.230049221805,0.22
3459,NS-05,051,SR,Chifuyu Himeki,When Supernatural Battles Became Commonplace,common,1.02,0.10,2.230049221805,0.22
3460,NS-05,052,SR,Louise,The Familiar of Zero,common,1.01,0.10,2.230049221805,0.22
3461,NS-05,053,SR,Chocolat,My Mental Choices Are Completely Interfering With My School Romantic Comedy,common,1.01,0.10,2.230049221805,0.22
3462,NS-05,054,SR,Roxy Migurdia,Mushoku Tensei: Jobless Reincarnation,rare,1.42,0.14,2.230049221805,0.31
3463,NS-05,055,R,Fumino Furuhashi,We Never Learn!: Bokuben,common,1.03,0.01,2.230049221805,0.02
3464,NS-05,056,R,Ristarte,The Hero is Overpowered but Overly Cautious,epic,2.30,0.02,2.230049221805,0.04
3465,NS-05,057,R,Madoka Higuchi,The Idolm@ster,common,1.05,0.01,2.230049221805,0.02
3466,NS-05,058,R,Yachiyo Nanami,Puella Magi Madoka Magica,common,1.05,0.01,2.230049221805,0.02
3467,NS-05,059,R,Sana Futaba,Puella Magi Madoka Magica,common,1.00,0.01,2.230049221805,0.02
3468,NS-05,060,R,Tsuruno Yui,Puella Magi Madoka Magica,common,1.01,0.01,2.230049221805,0.02
3469,NS-05,061,R,Felicia Mitsuki,Puella Magi Madoka Magica,common,1.00,0.01,2.230049221805,0.02
3470,NS-05,062,R,Aki Adagaki,Masamune-kun's Revenge,common,1.00,0.01,2.230049221805,0.02
3471,NS-05,063,R,Tsumugi Shirogane,Danganronpa,common,1.02,0.01,2.230049221805,0.02
3472,NS-05,064,R,Alisa Reinford,The Legend of Heroes: Trails of Cold Steel,common,1.05,0.01,2.230049221805,0.02
3473,NS-05,065,R,Ten Nine,Eternal City,common,1.05,0.01,2.230049221805,0.02
3474,NS-05,066,R,Maho Nishizumi,Girls Und Panzer,common,1.05,0.01,2.230049221805,0.02
3475,NS-05,067,R,Hana Ichinose,Slow Start,common,1.01,0.01,2.230049221805,0.02
3476,NS-05,068,R,Hiyori Iki,Noragami,common,1.05,0.01,2.230049221805,0.02
3477,NS-05,069,R,Pyra,Xenoblade,common,1.02,0.01,2.230049221805,0.02
3478,NS-05,070,R,Tsukasa Yuzaki,TONIKAWA: Over the Moon For You,common,1.01,0.01,2.230049221805,0.02
3479,NS-05,071,R,Ako Tamaki,And you thought there is never a girl online?,common,1.02,0.01,2.230049221805,0.02
3480,NS-05,072,R,Hideyoshi Kinoshita,Summon the Beasts,common,1.03,0.01,2.230049221805,0.02
3481,NS-06,001,SSR,Marin Kitagawa,My Dress-Up Darling,epic,2.50,6.25,1.544379958712,9.65
3482,NS-06,002,SSR,Meiko,Vocaloid,common,1.02,2.55,1.544379958712,3.94
3483,NS-06,003,SSR,Amor (Caren),Fate Series,common,1.05,2.63,1.544379958712,4.06
3484,NS-06,004,SSR,Goldenglow,Arknights,common,1.05,2.63,1.544379958712,4.06
3485,NS-06,005,SSR,Ling,Arknights,common,1.02,2.55,1.544379958712,3.94
3486,NS-06,006,SSR,Nine-Colored Deer,Arknights,common,1.04,2.60,1.544379958712,4.02
3487,NS-06,007,SSR,Shimakaze,Kantai Collection,common,1.05,2.63,1.544379958712,4.06
3488,NS-06,008,SSR,Celestia Ludenberg,Danganronpa,common,1.00,2.50,1.544379958712,3.86
3489,NS-06,009,SSR,Yuki Takeya,School-Live!,common,1.01,2.53,1.544379958712,3.91
3490,NS-06,010,SSR,Drake,Azur Lane,common,1.02,2.55,1.544379958712,3.94
3491,NS-06,011,SSR,Helena,Azur Lane,common,1.01,2.53,1.544379958712,3.91
3492,NS-06,012,SSR,Ayanami,Azur Lane,common,1.03,2.58,1.544379958712,3.98
3493,NS-06,013,SSR,Marnie,Pokemon,common,1.01,2.53,1.544379958712,3.91
3494,NS-06,014,SSR,Power,Chainsaw Man,epic,2.20,5.50,1.544379958712,8.49
3495,NS-06,015,SSR,Kagura,Onmyoji,common,1.04,2.60,1.544379958712,4.02
3496,NS-06,016,SSR,Diona,Genshin Impact,common,1.04,2.60,1.544379958712,4.02
3497,NS-06,017,SSR,Noel,Celestial Method,common,1.01,2.53,1.544379958712,3.91
3498,NS-06,018,SSR,Asuna Yuuki,Sword Art Online,legendary,7.90,19.75,1.544379958712,30.50
3499,NS-06,019,SR,Elma,Miss Kobayashi's Dragon Maid,epic,1.96,0.20,1.544379958712,0.31
3500,NS-06,020,SR,Megumi Sakura,School-Live!,common,1.00,0.10,1.544379958712,0.15
3501,NS-06,021,SR,Nadeshiko Kagamihara,Laid-Back Camp,common,1.05,0.11,1.544379958712,0.17
3502,NS-06,022,SR,Nene Kusanagi,Project SEKAI,common,1.01,0.10,1.544379958712,0.15
3503,NS-06,023,SR,UMP9 ,Girls' Frontline,common,1.04,0.10,1.544379958712,0.15
3504,NS-06,024,SR,Izuna Hatsuse,No Game No Life,rare,1.37,0.14,1.544379958712,0.22
3505,NS-06,025,SR,Kaede Akamatsu,Danganronpa,common,1.03,0.10,1.544379958712,0.15
3506,NS-06,026,SR,Murasame,Senren Banka,common,1.03,0.10,1.544379958712,0.15
